window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
50,1.36,half_window,25,0.2629618131015213,0.41870935467733866,0.32304306320386955,3221,1999,1222,1441.0,0.9995487680250079,0.6306797223419376,122.83869731800766
50,1.36,quarter_window,12,0.15678360757528717,0.2526263131565783,0.1934865900383142,3221,1999,1222,1441.0,0.9995487680250079,0.6306797223419376,122.83869731800766
50,1.57,full_window,50,0.45493793847814357,0.41670835417708857,0.4349847895720453,1853,1999,146,2314.0,0.9993013007525466,0.580131796577809,167.85877466251299
50,1.57,half_window,25,0.3486238532110092,0.3231615807903952,0.3354101765316718,1853,1999,146,2314.0,0.9993013007525466,0.580131796577809,167.85877466251299
50,1.57,quarter_window,12,0.20669185105234755,0.19159579789894948,0.19885773624091382,1853,1999,146,2314.0,0.9993013007525466,0.580131796577809,167.85877466251299
50,1.79,full_window,50,0.5782178217821782,0.29364682341170584,0.38949125312591243,1010,1999,989,4014.0,0.9986976005277375,0.46164573745400317,305.10601528747094
50,1.79,half_window,25,0.45445544554455447,0.23011505752876438,0.3055259919212294,1010,1999,989,4014.0,0.9986976005277375,0.46164573745400317,305.10601528747094
50,1.79,quarter_window,12,0.27821782178217824,0.14057028514257128,0.18677301429046192,1010,1999,989,4014.0,0.9986976005277375,0.46164573745400317,305.10601528747094
50,10.0,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,10.0,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,10.0,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,2.0,full_window,50,0.7117750439367311,0.20710355177588793,0.3208500891250248,569,1999,1430,5294.0,0.997266896716112,0.3056436711100409,642.9310747663551
50,2.0,half_window,25,0.5711775043936731,0.1630815407703852,0.25372110315397245,569,1999,1430,5294.0,0.997266896716112,0.3056436711100409,642.9310747663551
50,2.0,quarter_window,12,0.3585237258347979,0.10205102551275638,0.1588785046728972,569,1999,1430,5294.0,0.997266896716112,0.3056436711100409,642.9310747663551
50,2.29,full_window,50,0.8403041825095057,0.11605802901450725,0.20394793106534473,263,1999,1736,12004.0,0.9936427968271611,0.163725837940779,1563.8748894783378
50,2.29,half_window,25,0.7072243346007605,0.09354677338669334,0.16523711683036615,263,1999,1736,12004.0,0.9936427968271611,0.163725837940779,1563.8748894783378
50,2.29,quarter_window,12,0.4372623574144487,0.057528764382191094,0.10167992926613616,263,1999,1736,12004.0,0.9936427968271611,0.163725837940779,1563.8748894783378
50,2.57,full_window,50,0.9256198347107438,0.05952976488244122,0.11186510384536295,121,1999,1878,20506.0,0.9849494807398871,0.07657056320981255,3766.1627358490564
50,2.57,half_window,25,0.8347107438016529,0.05102551275637819,0.09617206790483614,121,1999,1878,20506.0,0.9849494807398871,0.07657056320981255,3766.1627358490564
50,2.57,quarter_window,12,0.5041322314049587,0.030515257628814407,0.05754716981132075,121,1999,1878,20506.0,0.9849494807398871,0.07657056320981255,3766.1627358490564
50,2.86,full_window,50,0.9555555555555556,0.02301150575287644,0.04494075681325048,45,1999,1954,65117.0,0.9561552064785398,0.026973063333196143,11283.027886497064
50,2.86,half_window,25,0.8666666666666667,0.01950975487743872,0.03816046966731899,45,1999,1954,65117.0,0.9561552064785398,0.026973063333196143,11283.027886497064
50,2.86,quarter_window,12,0.4444444444444444,0.010005002501250625,0.019569471624266144,45,1999,1954,65117.0,0.9561552064785398,0.026973063333196143,11283.027886497064
50,3.14,full_window,50,0.9473684210526315,0.010005002501250625,0.019800891040096805,19,1999,1980,123124.0,0.913255181095962,0.014556893268615258,26199.934588701686
50,3.14,half_window,25,0.8421052631578947,0.0080040020010005,0.015857284440039643,19,1999,1980,123124.0,0.913255181095962,0.014556893268615258,26199.934588701686
50,3.14,quarter_window,12,0.47368421052631576,0.004502251125562781,0.008919722497522299,19,1999,1980,123124.0,0.913255181095962,0.014556893268615258,26199.934588701686
50,3.43,full_window,50,0.8333333333333334,0.0025012506253126563,0.0049875311720698244,6,1999,1993,473674.0,0.6825643152575408,0.003852285111169959,135870.1072319202
50,3.43,half_window,25,0.8333333333333334,0.0025012506253126563,0.0049875311720698244,6,1999,1993,473674.0,0.6825643152575408,0.003852285111169959,135870.1072319202
50,3.43,quarter_window,12,0.6666666666666666,0.002001000500250125,0.00399002493765586,6,1999,1993,473674.0,0.6825643152575408,0.003852285111169959,135870.1072319202
50,3.71,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,3.71,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,3.71,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.0,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.0,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.0,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.29,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.29,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.29,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.57,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.57,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.57,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.86,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.86,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,4.86,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,5.14,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,5.14,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,5.14,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,5.43,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,5.43,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,5.43,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,5.71,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,5.71,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,5.71,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,6.0,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,6.0,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,6.0,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,6.57,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,6.57,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,6.57,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,7.14,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,7.14,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,7.14,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,7.71,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,7.71,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,7.71,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,8.29,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,8.29,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,8.29,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,8.86,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,8.86,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,8.86,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,9.43,full_window,50,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,9.43,half_window,25,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
50,9.43,quarter_window,12,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,0.5,full_window,80,0.33729942146053926,0.966983491745873,0.5001414478795022,9161,1999,7162,565.0,0.999483291468684,0.3358682392912278,135.48870967741937
80,0.5,half_window,40,0.213513808536186,0.8184092046023012,0.3386719047659366,9161,1999,7162,565.0,0.999483291468684,0.3358682392912278,135.48870967741937
80,0.5,quarter_window,20,0.11548957537386748,0.5252626313156579,0.1893473252751493,9161,1999,7162,565.0,0.999483291468684,0.3358682392912278,135.48870967741937
80,0.71,full_window,80,0.36368676368676367,0.9219609804902451,0.521612559518959,7215,1999,5216,565.0,0.9995221138446659,0.43087379106666523,127.77121771217712
80,0.71,half_window,40,0.23686763686763687,0.7443721860930466,0.3593773439358698,7215,1999,5216,565.0,0.9995221138446659,0.43087379106666523,127.77121771217712
80,0.71,quarter_window,20,0.13167013167013167,0.47273636818409204,0.2059715104290643,7215,1999,5216,565.0,0.9995221138446659,0.43087379106666523,127.77121771217712
80,0.93,full_window,80,0.4066097289268474,0.8554277138569285,0.5512122208999645,5386,1999,3387,543.0,0.9995682121917279,0.5406742658348602,118.52484766418415
80,0.93,half_window,40,0.2740438173041218,0.6718359179589795,0.3892936336315223,5386,1999,3387,543.0,0.9995682121917279,0.5406742658348602,118.52484766418415
80,0.93,quarter_window,20,0.15558856294095805,0.41670835417708857,0.22657837934336303,5386,1999,3387,543.0,0.9995682121917279,0.5406742658348602,118.52484766418415
80,1.14,full_window,80,0.4835320840431573,0.7553776888444222,0.5896302638332491,3522,1999,1523,941.0,0.9996009260850985,0.6475127707825525,111.2533961238906
80,1.14,half_window,40,0.33957978421351503,0.568784392196098,0.42526485782255075,3522,1999,1523,941.0,0.9996009260850985,0.6475127707825525,111.2533961238906
80,1.14,quarter_window,20,0.1944917660420216,0.34067033516758377,0.24761684347643992,3522,1999,1523,941.0,0.9996009260850985,0.6475127707825525,111.2533961238906
80,1.36,full_window,80,0.5739817123857024,0.6493246623311656,0.6093330162942562,2406,1999,407,1535.0,0.9995327546916231,0.6591463690907065,119.48376844494892
80,1.36,half_window,40,0.41562759767248547,0.4882441220610305,0.4490188753549365,2406,1999,407,1535.0,0.9995327546916231,0.6591463690907065,119.48376844494892
80,1.36,quarter_window,20,0.2398171238570241,0.2876438219109555,0.2615621672823196,2406,1999,407,1535.0,0.9995327546916231,0.6591463690907065,119.48376844494892
80,1.57,full_window,80,0.6762320648783531,0.5412706353176588,0.6012710432920606,1603,1999,396,1905.0,0.9993126597444519,0.6043139667780718,160.3870072182121
80,1.57,half_window,40,0.5028072364316906,0.4042021010505253,0.44814476100822387,1603,1999,396,1905.0,0.9993126597444519,0.6043139667780718,160.3870072182121
80,1.57,quarter_window,20,0.29382407985028075,0.23561780890445222,0.26152137701277073,1603,1999,396,1905.0,0.9993126597444519,0.6043139667780718,160.3870072182121
80,1.79,full_window,80,0.7652411282984531,0.4307153576788394,0.5511924725526929,1099,1999,900,3718.0,0.9988219059037288,0.49285319780592646,264.39347966429955
80,1.79,half_window,40,0.5832575068243858,0.3261630815407704,0.41836982402083783,1099,1999,900,3718.0,0.9988219059037288,0.49285319780592646,264.39347966429955
80,1.79,quarter_window,20,0.3494085532302093,0.192096048024012,0.24790187217559717,1099,1999,900,3718.0,0.9988219059037288,0.49285319780592646,264.39347966429955
80,10.0,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,10.0,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,10.0,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,2.0,full_window,80,0.8449197860962567,0.3281640820410205,0.47272378989040253,748,1999,1251,3718.0,0.9980650192354841,0.38309162148349496,435.56752821259556
80,2.0,half_window,40,0.6457219251336899,0.24512256128064033,0.35535048951342946,748,1999,1251,3718.0,0.9980650192354841,0.38309162148349496,435.56752821259556
80,2.0,quarter_window,20,0.39438502673796794,0.14757378689344672,0.2147797597378959,748,1999,1251,3718.0,0.9980650192354841,0.38309162148349496,435.56752821259556
80,2.29,full_window,80,0.9284064665127021,0.21210605302651325,0.34531954335031756,433,1999,1566,6674.0,0.9961596215824583,0.24397477179844387,896.3638980263158
80,2.29,half_window,40,0.7344110854503464,0.16208104052026012,0.265555289223608,433,1999,1566,6674.0,0.9961596215824583,0.24397477179844387,896.3638980263158
80,2.29,quarter_window,20,0.4457274826789838,0.09654827413706854,0.1587171052631579,433,1999,1566,6674.0,0.9961596215824583,0.24397477179844387,896.3638980263158
80,2.57,full_window,80,0.9624060150375939,0.1345672836418209,0.23611944494923692,266,1999,1733,13910.0,0.9932325488662205,0.15593542159971369,1658.6578366445915
80,2.57,half_window,40,0.7556390977443609,0.10205102551275638,0.17981726208879037,266,1999,1733,13910.0,0.9932325488662205,0.15593542159971369,1658.6578366445915
80,2.57,quarter_window,20,0.47368421052631576,0.06303151575787894,0.11125827814569536,266,1999,1733,13910.0,0.9932325488662205,0.15593542159971369,1658.6578366445915
80,2.86,full_window,80,0.9940828402366864,0.0895447723861931,0.16429061169188408,169,1999,1830,17186.0,0.9886312389280487,0.09912389952317689,2858.598708487085
80,2.86,half_window,40,0.7692307692307693,0.06653326663331666,0.12247341037801004,169,1999,1830,17186.0,0.9886312389280487,0.09912389952317689,2858.598708487085
80,2.86,quarter_window,20,0.5088757396449705,0.04302151075537769,0.0793357933579336,169,1999,1830,17186.0,0.9886312389280487,0.09912389952317689,2858.598708487085
80,3.14,full_window,80,1.0,0.03751875937968985,0.07232401157184186,70,1999,1929,31657.0,0.9745306090366103,0.04634898442197461,6585.205896568391
80,3.14,half_window,40,0.7428571428571429,0.026513256628314157,0.051199167734864104,70,1999,1929,31657.0,0.9745306090366103,0.04634898442197461,6585.205896568391
80,3.14,quarter_window,20,0.45714285714285713,0.016008004002001,0.030932817786370224,70,1999,1929,31657.0,0.9745306090366103,0.04634898442197461,6585.205896568391
80,3.43,full_window,80,1.0,0.014507253626813406,0.028599605522682446,29,1999,1970,83960.0,0.9278503876477682,0.017697650538635434,18724.73175542406
80,3.43,half_window,40,0.7931034482758621,0.01150575287643822,0.02268244575936884,29,1999,1970,83960.0,0.9278503876477682,0.017697650538635434,18724.73175542406
80,3.43,quarter_window,20,0.4482758620689655,0.0065032516258129065,0.012820512820512822,29,1999,1970,83960.0,0.9278503876477682,0.017697650538635434,18724.73175542406
80,3.71,full_window,80,1.0,0.006003001500750375,0.011934361014420686,12,1999,1987,125557.0,0.8619415167500586,0.008735639621894801,36209.20686225758
80,3.71,half_window,40,0.75,0.004502251125562781,0.008950770760815513,12,1999,1987,125557.0,0.8619415167500586,0.008735639621894801,36209.20686225758
80,3.71,quarter_window,20,0.4166666666666667,0.0025012506253126563,0.004972650422675286,12,1999,1987,125557.0,0.8619415167500586,0.008735639621894801,36209.20686225758
80,4.0,full_window,80,1.0,0.0015007503751875938,0.002997002997002997,3,1999,1996,452944.0,0.24755775857151402,0.0016896851510730289,195011.93856143855
80,4.0,half_window,40,1.0,0.0015007503751875938,0.002997002997002997,3,1999,1996,452944.0,0.24755775857151402,0.0016896851510730289,195011.93856143855
80,4.0,quarter_window,20,0.3333333333333333,0.0005002501250625312,0.0009990009990009988,3,1999,1996,452944.0,0.24755775857151402,0.0016896851510730289,195011.93856143855
80,4.29,full_window,80,1.0,0.0005002501250625312,0.0009999999999999998,1,1999,1998,1044534.0,0.016403173506100585,0.0012376925794305037,512361.7255
80,4.29,half_window,40,1.0,0.0005002501250625312,0.0009999999999999998,1,1999,1998,1044534.0,0.016403173506100585,0.0012376925794305037,512361.7255
80,4.29,quarter_window,20,1.0,0.0005002501250625312,0.0009999999999999998,1,1999,1998,1044534.0,0.016403173506100585,0.0012376925794305037,512361.7255
80,4.57,full_window,80,1.0,0.0005002501250625312,0.0009999999999999998,1,1999,1998,1044534.0,0.016403173506100585,0.0012376925794305037,512361.7255
80,4.57,half_window,40,1.0,0.0005002501250625312,0.0009999999999999998,1,1999,1998,1044534.0,0.016403173506100585,0.0012376925794305037,512361.7255
80,4.57,quarter_window,20,1.0,0.0005002501250625312,0.0009999999999999998,1,1999,1998,1044534.0,0.016403173506100585,0.0012376925794305037,512361.7255
80,4.86,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,4.86,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,4.86,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,5.14,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,5.14,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,5.14,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,5.43,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,5.43,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,5.43,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,5.71,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,5.71,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,5.71,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,6.0,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,6.0,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,6.0,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,6.57,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,6.57,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,6.57,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,7.14,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,7.14,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,7.14,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,7.71,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,7.71,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,7.71,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,8.29,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,8.29,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,8.29,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,8.86,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,8.86,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,8.86,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,9.43,full_window,80,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,9.43,half_window,40,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
80,9.43,quarter_window,20,0.0,0.0,0.0,0,1999,1999,inf,0.0006369915100204434,0.0013177998218334395,inf
