dataset,distance,mean_density,sd_density,n_datasets,se_density
strain_yWT04a,662.0,0.1134893422315593,0.192551882904048,8,0.0680773710658452
strain_yWT04a,663.0,0.1754750378031013,0.2791177752633244,8,0.09868303581919972
strain_yWT04a,664.0,0.19562073576046363,0.27138032096236114,8,0.09594743261653367
strain_yWT04a,665.0,0.11125099271109812,0.17462954656492424,8,0.06174086828579495
strain_yWT04a,666.0,0.08644865129358953,0.17588465557454452,8,0.062184616331710366
strain_yWT04a,667.0,0.42761939042291974,0.24414159815472405,8,0.08631708981246324
strain_yWT04a,668.0,0.13743056545045057,0.20458193599218727,8,0.07233063712417391
strain_yWT04a,669.0,0.12423935410543335,0.24952277881772197,8,0.08821962448126111
strain_yWT04a,670.0,0.17188236249225433,0.24756185120595203,8,0.08752633187541188
strain_yWT04a,671.0,0.26569681967948267,0.3126915559492223,8,0.11055315981573392
strain_yWT04a,672.0,0.09805978136608091,0.25029274554124903,8,0.0884918488270081
strain_yWT04a,673.0,0.19697506155084943,0.3410959836342711,8,0.12059564153164437
strain_yWT04a,674.0,0.20872198179928403,0.35065047789224946,8,0.12397366537195659
strain_yWT04a,675.0,0.2320795074606588,0.333420887785461,8,0.11788208537116919
strain_yWT04a,676.0,0.11125099271109812,0.17462954656492424,8,0.06174086828579495
strain_yWT04a,677.0,0.14037059189329198,0.27248676229237273,8,0.0963386187002518
strain_yWT04a,678.0,0.15401160215563275,0.3309422336078768,8,0.11700574878257612
strain_yWT04a,679.0,0.11549631688995071,0.25289954482404703,8,0.08941349155203744
strain_yWT04a,680.0,0.09446710605523392,0.17082933113451773,8,0.060397289235389846
strain_yWT04a,681.0,0.15335895328762716,0.33082244230387897,8,0.1169633961608841
strain_yWT04a,682.0,0.19296533712413663,0.2576837640533672,8,0.09110496848190514
strain_yWT04a,683.0,0.11125099271109812,0.17462954656492424,8,0.06174086828579495
strain_yWT04a,684.0,0.27012397981330954,0.5370639052786985,8,0.18988076467654866
strain_yWT04a,685.0,0.26569681967948267,0.3126915559492223,8,0.11055315981573392
strain_yWT04a,686.0,0.15786089121432728,0.18979726696469992,8,0.06710346726070641
strain_yWT04a,687.0,0.18763313926452668,0.25453478777023875,8,0.08999163724010725
strain_yWT04a,688.0,0.1653624872839093,0.1987097885756031,8,0.07025451949497705
strain_yWT04a,689.0,0.11549631688995071,0.25289954482404703,8,0.08941349155203744
strain_yWT04a,690.0,0.09022178187638133,0.10827795276945172,8,0.038282037328138015
strain_yWT04a,691.0,0.16210621539317985,0.26274211703184414,8,0.09289336632826324
strain_yWT04a,692.0,0.2437625711189828,0.3783337041008522,8,0.13376116386056866
strain_yWT04a,693.0,0.27441500460043583,0.26817038277386007,8,0.09481254808639429
strain_yWT04a,694.0,0.1882857881325323,0.27811613258298234,8,0.09832890165340187
strain_yWT04a,695.0,0.19632241268284384,0.34016792150901665,8,0.12026752202057946
strain_yWT04a,696.0,0.29463880779677226,0.35916426186397404,8,0.12698374256193848
strain_yWT04a,697.0,0.14167588962930316,0.27397524289642233,8,0.09686487606464586
strain_yWT04a,698.0,0.2444152199869884,0.37826023318864727,8,0.13373518797044864
strain_yWT04a,699.0,0.0821313935289043,0.15956143161189418,8,0.05641348515430196
strain_yWT04a,700.0,0.11999402992658076,0.16995221337097358,8,0.060087181276139226
strain_yWT04a,701.0,0.17612768667110693,0.2792006698338066,8,0.0987123434756555
strain_yWT04a,702.0,0.06828753331588149,0.16669120987518446,8,0.05893424243346646
strain_yWT04a,703.0,0.15401160215563275,0.3309422336078768,8,0.11700574878257612
strain_yWT04a,704.0,0.22196695694146676,0.24051715013795352,8,0.08503565392710495
strain_yWT04a,705.0,0.1579205229143678,0.21838539795921455,8,0.0772108979045417
strain_yWT04a,706.0,0.2786894059638879,0.32221780788726867,8,0.11392119848807594
strain_yWT04a,707.0,0.29627447536806245,0.3581655091858862,8,0.1266306301662364
strain_yWT04a,708.0,0.24317377884108782,0.34189315188767505,8,0.12087748307050863
strain_yWT04a,709.0,0.19655801243498364,0.2878326853637521,8,0.10176422183392153
strain_yWT04a,710.0,0.22555963225231374,0.2788060438178105,8,0.09857282210968375
strain_yWT04a,711.0,0.14167588962930316,0.27397524289642233,8,0.09686487606464586
strain_yWT04a,712.0,0.1504189268447858,0.2698938611534169,8,0.09542188971110081
strain_yWT04a,713.0,0.15378670269697098,0.25608410616475197,8,0.09053940401159594
strain_yWT04a,714.0,0.11549631688995071,0.25289954482404703,8,0.08941349155203744
strain_yWT04a,715.0,0.27059479272634085,0.3827148765075659,8,0.135310142219736
strain_yWT04a,716.0,0.24314470165648827,0.341846498563107,8,0.12086098862942517
strain_yWT04a,717.0,0.22555963225231374,0.2788060438178105,8,0.09857282210968375
strain_yWT04a,718.0,0.12401445464677155,0.1857709205538329,8,0.0656799388354413
strain_yWT04a,719.0,0.24082254467614145,0.3273272328892903,8,0.11572765302152273
strain_yWT04a,720.0,0.15401160215563275,0.3309422336078768,8,0.11700574878257612
strain_yWT04a,721.0,0.26576067626959327,0.29714966276731475,8,0.105058270785032
strain_yWT04a,722.0,0.296303552552662,0.5270262265140452,8,0.18633190931561938
strain_yWT04a,723.0,0.2703408160830796,0.32024494251534497,8,0.11322368524664825
strain_yWT04a,724.0,0.12423935410543335,0.24952277881772197,8,0.08821962448126111
strain_yWT04a,725.0,0.0680626338572197,0.12733667888654213,8,0.045020314567223906
strain_yWT04a,726.0,0.25553050536312516,0.3082384473682681,8,0.10897874817825756
strain_yWT04a,727.0,0.14167588962930316,0.27397524289642233,8,0.09686487606464586
strain_yWT04a,728.0,0.28800225106561117,0.4073598770338926,8,0.1440234657169918
strain_yWT04a,729.0,0.13233396734298042,0.19629400268093844,8,0.06940041020097096
strain_yWT04a,730.0,0.2703698932676791,0.32029192063276785,8,0.1132402945193468
strain_yWT04a,731.0,0.24056856803288013,0.2818158893672967,8,0.09963696320886667
strain_yWT04a,732.0,0.2444152199869884,0.37826023318864727,8,0.13373518797044864
strain_yWT04a,733.0,0.20973852348652286,0.34330881784188194,8,0.12137799656856596
strain_yWT04a,734.0,0.25250983322453546,0.317677221063102,8,0.11231585862110868
strain_yWT04a,735.0,0.12423935410543335,0.24952277881772197,8,0.08821962448126111
strain_yWT04a,736.0,0.1797203619819539,0.33278556065922493,8,0.11765746331155255
strain_yWT04a,737.0,0.3590877523474373,0.4125453061747332,8,0.14585679177141717
strain_yWT04a,738.0,0.19187846344337928,0.33722054015087505,8,0.11922546534803707
strain_yWT04a,739.0,0.059544496100398844,0.16841726789971181,8,0.059544496100398844
strain_yWT04a,740.0,0.24059764521747964,0.28187278237363883,8,0.09965707792415998
strain_yWT04a,741.0,0.1853415367996209,0.3047455247322406,8,0.10774381353721002
strain_yWT04a,742.0,0.2703698932676791,0.32029192063276785,8,0.1132402945193468
strain_yWT04a,743.0,0.33280676843957413,0.4178417060327121,8,0.14772935189914332
strain_yWT04a,744.0,0.1712727771279363,0.24875409288178055,8,0.08794785296230766
strain_yWT04a,745.0,0.2550412682212684,0.2699513823373793,7,0.10203203196325998
strain_yWT04a,746.0,0.06394493804520211,0.10952149590113677,7,0.0413952344814554
strain_yWT04a,747.0,0.4719773889879562,0.46142152224761035,7,0.17440094249143345
strain_yWT04a,748.0,0.25914718286223637,0.332225845661351,7,0.1255695666754374
strain_yWT04a,749.0,0.39651504557910816,0.3985408450872215,7,0.15063428048604374
strain_yWT04a,750.0,0.09797036438828718,0.1842061095485041,7,0.06962336512058034
strain_yWT04a,751.0,0.0680508526861701,0.18004563271349788,7,0.0680508526861701
strain_yWT04a,752.0,0.5576059934582449,0.5823112453873406,7,0.220092962990173
strain_yWT04a,753.0,0.2217543258377235,0.3803841945092846,7,0.14377171161874114
strain_yWT04a,754.0,0.3726248267637279,0.41339300852014493,7,0.15624787061101555
strain_yWT04a,755.0,0.5775334626283818,0.5902826057433929,7,0.22310585400631494
strain_yWT04a,756.0,0.2471126604215612,0.43086118146093083,7,0.16285021939101374
strain_yWT04a,757.0,0.23120829646909644,0.30310309175425953,7,0.11456220034236615
strain_yWT04a,758.0,0.16602121707445727,0.35557052893195,7,0.1343930275853767
strain_yWT04a,759.0,0.4179626388750163,0.7418994250895131,7,0.28041162522980645
strain_yWT04a,760.0,0.1713692730648623,0.30122060527317585,7,0.11385068733159637
strain_yWT04a,761.0,0.2012555536988656,0.2915406752099695,7,0.11019201766649041
strain_yWT04a,762.0,0.3441667246553539,0.4097449605928184,7,0.15486903809865118
strain_yWT04a,763.0,0.2875675252621601,0.4579942230841317,7,0.1731055451692643
strain_yWT04a,764.0,0.2693064063850357,0.40136554836310456,7,0.15170191797112031
strain_yWT04a,765.0,0.2855366115324429,0.3126940967588485,7,0.11818725949455448
strain_yWT04a,766.0,0.23528098004195064,0.3390295369028329,7,0.1281411202500416
strain_yWT04a,767.0,0.20128878476697934,0.2916100621936989,7,0.11021824348122937
strain_yWT04a,768.0,0.11706434282722543,0.26634495443430056,7,0.10066893034142704
strain_yWT04a,769.0,0.3462919350911716,0.40513736175746595,7,0.15312752943300925
strain_yWT04a,770.0,0.38678003099988434,0.39461345082760724,7,0.14914986498440916
strain_yWT04a,771.0,0.15557173453078788,0.2685865441231555,7,0.10151617160687802
strain_yWT04a,772.0,0.18100928087242754,0.34956655549703847,7,0.13212373893008894
strain_yWT04a,773.0,0.3269254177118437,0.3402351214777155,6,0.1389004066990421
strain_yWT04a,774.0,0.19369141992020014,0.38116283160813275,6,0.15560907439238547
strain_yWT04a,775.0,0.2910088816577916,0.33263548085582134,6,0.1357978664070141
strain_yWT04a,776.0,0.5670157401547175,0.8095729545507975,6,0.33050677470114176
strain_yWT04a,777.0,0.2238072831582075,0.3477912324691287,6,0.14198517609384176
strain_yWT04a,778.0,0.3094393432808784,0.35624636366603457,6,0.14543696895062624
strain_yWT04a,779.0,0.5126101646989172,0.38621280650793416,6,0.15767071801211482
strain_yWT04a,780.0,0.2635036138918067,0.4209105000949532,6,0.1718359921020543
strain_yWT04a,781.0,0.3507094685769429,0.42308618472901294,6,0.17272421163449767
strain_yWT04a,782.0,0.21741689300663794,0.3089860647597286,6,0.12614303271531568
strain_yWT04a,783.0,0.5036355409166337,0.3714683086469148,6,0.15165130196660562
strain_yWT04a,784.0,0.07939266146719846,0.19447150991615988,6,0.07939266146719845
strain_yWT04a,785.0,0.19369141992020014,0.38116283160813275,6,0.15560907439238547
strain_yWT04a,786.0,0.17904582652656598,0.24600950002396876,5,0.11001879303286606
strain_yWT04a,787.0,0.32943989555409015,0.3656601330816065,5,0.16352818284641837
strain_yWT04a,788.0,0.381728261697975,0.6128428098606227,5,0.2740716364740662
strain_yWT04a,789.0,0.3713272119370541,0.3604351916510933,5,0.16119151800300185
strain_yWT04a,790.0,0.2579865002336116,0.3007400482097043,5,0.13449503827069254
strain_yWT04a,791.0,0.3713272119370541,0.3604351916510933,5,0.16119151800300185
strain_yWT04a,792.0,0.32943989555409015,0.3656601330816065,5,0.16352818284641837
strain_yWT04a,793.0,0.14290679064095724,0.3195492983195111,5,0.14290679064095724
strain_yWT04a,794.0,0.11334071170344254,0.1637626252900547,5,0.0732368724644777
strain_yWT04a,795.0,0.28955202910700734,0.352539884213187,5,0.1576606291761182
strain_yWT04a,796.0,0.3492106579893499,0.3360090819369528,5,0.15026782965366461
strain_yWT04a,797.0,0.22668142340688507,0.3275252505801094,5,0.1464737449289554
strain_yWT04a,798.0,0.19711534446937037,0.28641776046611034,5,0.12808991647309492
strain_yWT04a,799.0,0.4224030511990403,0.27810437263190785,5,0.12437205640897561
strain_yWT04a,800.0,0.15522802808640646,0.21366780082016082,5,0.09555514544735298
