,,mean_norm
dbem1dbem3_a,RPL33A,0.5149597386223318
dbem1dbem3_a,YPL142C,
dbem1dbem3_a,FRK1,1.339544095253784
dbem1dbem3_a,MKK2,1.1343783392655682
dbem1dbem3_a,UME1,0.8657967445209326
dbem1dbem3_a,SPP1,0.7625912865508917
dbem1dbem3_a,GIP3,1.15935888150066
dbem1dbem3_a,YPL136W,
dbem1dbem3_a,ISU1,1.1452772379250997
dbem1dbem3_a,YPL135C-A,0.6369079713653265
dbem1dbem3_a,ODC1,1.0163342222555023
dbem1dbem3_a,RDS2,1.4630276125390282
dbem1dbem3_a,COX11,-0.9478502210517672
dbem1dbem3_a,RPL5,-0.062307847844749784
dbem1dbem3_a,SPO19,0.16154850525609202
dbem1dbem3_a,TAF14,
dbem1dbem3_a,TBF1,-0.15724762562490605
dbem1dbem3_a,HHO1,1.5250887803696334
dbem1dbem3_a,NAN1,0.5811717022000102
dbem1dbem3_a,KAP120,0.9559267944326264
dbem1dbem3_a,SPC29,0.5811717022000102
dbem1dbem3_a,RNY1,1.3406387990420352
dbem1dbem3_a,TFB2,0.06230784784474977
dbem1dbem3_a,MEI5,0.9086467124369271
dbem1dbem3_a,VPS30,1.1571314875541734
dbem1dbem3_a,YPL119C-A,0.36667851885175695
dbem1dbem3_a,DBP1,1.3599149384934155
dbem1dbem3_a,MRP51,-0.7333570377035139
dbem1dbem3_a,IDI1,1.3454457107446922
dbem1dbem3_a,HOS3,1.1967408618331972
dbem1dbem3_a,BEM3,
dbem1dbem3_a,YPL114W,1.4904209264113497
dbem1dbem3_a,YPL113C,1.1909452499673638
dbem1dbem3_a,PEX25,0.4107878302977746
dbem1dbem3_a,CAR1,1.1407483537281422
dbem1dbem3_a,GDE1,1.0580502433842314
dbem1dbem3_a,YPL109C,1.238428539253974
dbem1dbem3_a,YPL108W,1.0254042330752637
dbem1dbem3_a,YPL107W,1.3972927676234541
dbem1dbem3_a,SSE1,0.560259679745355
dbem1dbem3_a,SYH1,1.2145993631125844
dbem1dbem3_a,MSD1,0.8255909002193914
dbem1dbem3_a,FMP30,1.4951820464245615
dbem1dbem3_a,YPL102C,1.3984316384201525
dbem1dbem3_a,ELP4,0.568868699301486
dbem1dbem3_a,ATG21,0.506702277812544
dbem1dbem3_a,INA17,1.423681802570069
dbem1dbem3_a,MGR2,-0.08154652365950463
dbem1dbem3_a,MSY1,0.4185106722841444
dbem1dbem3_a,ERI1,
dbem1dbem3_a,PNG1,1.169018638469371
dbem1dbem3_a,EEB1,1.3602519918853517
dbem1dbem3_a,SEC62,0.9880471671055098
dbem1dbem3_a,NOG1,1.0740845904547873
dbem1dbem3_a,SSU1,1.4624581773056295
dbem1dbem3_a,GLR1,0.907137423878896
dbem1dbem3_a,RPS6A,-1.762753782414786
dbem1dbem3_a,RLM1,0.32981747287216295
dbem1dbem3_a,AAD16,1.3186455332928935
dbem1dbem3_a,YDC1,1.2910936690087325
dbem1dbem3_a,ELP3,-0.07755401202349642
dbem1dbem3_a,SEC16,0.5730951288191513
dbem1dbem3_a,BRO1,0.5413781151293998
dbem1dbem3_a,SEN54,-0.6558030256800175
dbem1dbem3_a,MOT1,0.31283493607304413
dbem1dbem3_a,RPS9A,0.8161210654234436
dbem1dbem3_a,YPL080C,1.1862843803387892
dbem1dbem3_a,RPL21B,-0.1451785406080388
dbem1dbem3_a,ATP4,-0.052944678092161364
dbem1dbem3_a,YPL077C,1.0035864902170835
dbem1dbem3_a,GPI2,-1.292014479129385
dbem1dbem3_a,GCR1,-1.641155305242051
dbem1dbem3_a,YTA6,1.0248656225273793
dbem1dbem3_a,YPL073C,1.0184890328957663
dbem1dbem3_a,UBP16,0.8395128952943537
dbem1dbem3_a,YPL071C,0.6838812591282502
dbem1dbem3_a,MUK1,0.8991910511584894
dbem1dbem3_a,BTS1,0.8798109489879267
dbem1dbem3_a,YPL068C,0.9885630182246385
dbem1dbem3_a,YPL067C,1.6111279448806743
dbem1dbem3_a,RGL1,0.4700948297672159
dbem1dbem3_a,VPS28,0.08837249295732841
dbem1dbem3_a,CWC27,1.1378377258586023
dbem1dbem3_a,TIM50,0.6714335017396317
dbem1dbem3_a,YPL062W,1.5683420427522983
dbem1dbem3_a,ALD6,1.0110092441095133
dbem1dbem3_a,MFM1,0.5476488417907124
dbem1dbem3_a,GRX5,
dbem1dbem3_a,PDR12,0.8862307341118858
dbem1dbem3_a,SUR1,0.7811706835156745
dbem1dbem3_a,LCL1,1.3746551195816998
dbem1dbem3_a,LGE1,-0.34988328978647076
dbem1dbem3_a,LEE1,1.5541319721099869
dbem1dbem3_a,KTR6,1.2019665919585287
dbem1dbem3_a,OAZ1,0.5487072054930147
dbem1dbem3_a,ARL3,0.3938129424497298
dbem1dbem3_a,MNN9,-0.824266731115607
dbem1dbem3_a,DIG1,1.4689136847330746
dbem1dbem3_a,CAM1,1.1373926225250248
dbem1dbem3_a,SGF11,0.8021558293245996
dbem1dbem3_a,ELC1,0.36667851885175695
dbem1dbem3_a,VPS16,-0.1281851038625449
dbem1dbem3_a,YPL044C,0.38117272088434595
dbem1dbem3_a,NOP4,0.5491009571157696
dbem1dbem3_a,SSN3,2.2887184854093356
dbem1dbem3_a,MRX11,1.431355352853165
dbem1dbem3_a,ISM1,0.7717344773508529
dbem1dbem3_a,YPL039W,1.262453421548102
dbem1dbem3_a,YPL038W-A,1.0035864902170835
dbem1dbem3_a,MET31,0.9018207431391033
dbem1dbem3_a,EGD1,2.8575978814006318
dbem1dbem3_a,PMA2,0.7896328329540954
dbem1dbem3_a,YPL035C,1.0035864902170835
dbem1dbem3_a,YPL034W,0.5149597386223318
dbem1dbem3_a,SRL4,0.12887736823276116
dbem1dbem3_a,SVL3,0.5073382289379189
dbem1dbem3_a,PHO85,1.2195470955347072
dbem1dbem3_a,TRM44,1.0091936105058559
dbem1dbem3_a,SUV3,0.36667851885175695
dbem1dbem3_a,ERG10,-0.173097357958159
dbem1dbem3_a,SMA1,0.8514011547135798
dbem1dbem3_a,SKS1,1.2375544597525665
dbem1dbem3_a,YPL025C,1.5133991554369999
dbem1dbem3_a,RMI1,0.48078949297967843
dbem1dbem3_a,MET12,0.8280158983374698
dbem1dbem3_a,RAD1,0.06469183241456293
dbem1dbem3_a,ECM23,1.2348158585677513
dbem1dbem3_a,ULP1,0.06879879162108571
dbem1dbem3_a,VTC3,1.2186084145196474
dbem1dbem3_a,CTF19,1.1803999450172673
dbem1dbem3_a,IRC15,1.323469887072304
dbem1dbem3_a,SWI1,-0.06643105874782128
dbem1dbem3_a,HST2,1.2657829259545703
dbem1dbem3_a,YPL014W,1.308100893131169
dbem1dbem3_a,MRPS16,0.4482250425112616
dbem1dbem3_a,RRP12,-0.9141442187743608
dbem1dbem3_a,TAF3,0.7132839685284734
dbem1dbem3_a,RET3,-0.17378038617538205
dbem1dbem3_a,RQC2,0.808112642936882
dbem1dbem3_a,CHL1,1.0119660737909038
dbem1dbem3_a,TFC8,-1.5781039502042866
dbem1dbem3_a,NCR1,1.2970262168802824
dbem1dbem3_a,AEP3,-0.21757777098428344
dbem1dbem3_a,LSP1,1.0113093322034532
dbem1dbem3_a,ULA1,1.200406103273133
dbem1dbem3_a,SNF8,0.5653793270478553
dbem1dbem3_a,HAT1,0.5326050238325818
dbem1dbem3_a,CIT3,1.3756257717453069
dbem1dbem3_a,PDH1,1.2500771948580913
dbem1dbem3_a,YPR002C-A,-0.3109422496864408
dbem1dbem3_a,YPR003C,0.9541667770629677
dbem1dbem3_a,AIM45,0.800346378762375
dbem1dbem3_a,HAL1,1.2961798965622415
dbem1dbem3_a,ICL2,1.332352962253275
dbem1dbem3_a,REC8,0.8490961171635709
dbem1dbem3_a,HAA1,1.1373766344545817
dbem1dbem3_a,SUT2,0.5911532300367384
dbem1dbem3_a,RPA135,0.4027237776037896
dbem1dbem3_a,YPR010C-A,0.6041755560500475
dbem1dbem3_a,YPR011C,1.2306641071672844
dbem1dbem3_a,YPR012W,1.1713098102543518
dbem1dbem3_a,CMR3,1.2194343613242116
dbem1dbem3_a,YPR014C,0.6203752108148505
dbem1dbem3_a,YPR015C,1.0430983668271012
dbem1dbem3_a,TIF6,-1.1815820802147756
dbem1dbem3_a,YPR016W-A,1.1382935684380777
dbem1dbem3_a,DSS4,0.9157794759675265
dbem1dbem3_a,RLF2,0.7442647495190194
dbem1dbem3_a,MCM4,0.028095378050679288
dbem1dbem3_a,ATP20,-0.32747501023691683
dbem1dbem3_a,AGC1,0.6404566545006164
dbem1dbem3_a,YPR022C,1.0463778962754837
dbem1dbem3_a,EAF3,1.8948719293566578
dbem1dbem3_a,YME1,1.1537763300282966
dbem1dbem3_a,CCL1,0.11298182688866346
dbem1dbem3_a,ATH1,0.8299743359657613
dbem1dbem3_a,YPR027C,0.5874321927900626
dbem1dbem3_a,YOP1,-0.023515217138524714
dbem1dbem3_a,APL4,0.547303800830063
dbem1dbem3_a,CSR2,1.0434193924585158
dbem1dbem3_a,NTO1,0.5426816195607954
dbem1dbem3_a,SRO7,0.45891238136763435
dbem1dbem3_a,HTS1,0.49046235163475344
dbem1dbem3_a,ARP7,0.053480379688065016
dbem1dbem3_a,GLN1,0.9309012337291137
dbem1dbem3_a,VMA13,-0.7568722548420387
dbem1dbem3_a,SPO24,1.0184890328957663
dbem1dbem3_a,ERV2,1.411589726819773
dbem1dbem3_a,IRC16,1.5518602301498308
dbem1dbem3_a,YPR039W,1.704083194509967
dbem1dbem3_a,TIP41,0.5282270241078489
dbem1dbem3_a,TIF5,-0.12144609195470044
dbem1dbem3_a,PUF2,0.7695218186613754
dbem1dbem3_a,RPL43A,-1.2438899280595253
dbem1dbem3_a,OPI11,-0.5351422242873464
dbem1dbem3_a,THP3,1.0628187173009167
dbem1dbem3_a,MCM16,0.9478502210517672
dbem1dbem3_a,MSF1,0.544674108849449
dbem1dbem3_a,TAH18,0.15218533550350358
dbem1dbem3_a,ATG11,0.6539518446911786
dbem1dbem3_a,YPR050C,1.4776217872225335
dbem1dbem3_a,MAK3,1.386543379000926
dbem1dbem3_a,NHP6A,1.5322773506376366
dbem1dbem3_a,YPR053C,1.3781411637010443
dbem1dbem3_a,SMK1,1.3763807451687986
dbem1dbem3_a,SEC8,0.7280403569637213
dbem1dbem3_a,TFB4,0.6335913129728885
dbem1dbem3_a,BRR1,1.1301578453640002
dbem1dbem3_a,YMC1,1.5453002931838633
dbem1dbem3_a,YPR059C,1.3537322485183645
dbem1dbem3_a,ARO7,-0.2144931833482534
dbem1dbem3_a,JID1,0.8772114092077683
dbem1dbem3_a,FCY1,1.3908973565073344
dbem1dbem3_a,YPR063C,1.3232728279227919
dbem1dbem3_a,YPR064W,1.3312179877442252
dbem1dbem3_a,ROX1,0.7294529219705852
dbem1dbem3_a,UBA3,1.5614502251463511
dbem1dbem3_a,ISA2,0.953011289117766
dbem1dbem3_a,HOS1,1.27744040915964
dbem1dbem3_a,SPE3,0.03780216930333158
dbem1dbem3_a,MED1,1.3702650090688404
dbem1dbem3_a,YPR071W,1.1093987263078593
dbem1dbem3_a,NOT5,1.1762653994749828
dbem1dbem3_a,LTP1,1.215428012470712
dbem1dbem3_a,TKL1,0.15875691418293725
dbem1dbem3_a,YPR074W-A,1.8403077944382822
dbem1dbem3_a,OPY2,0.824266731115607
dbem1dbem3_a,YPR076W,1.0035864902170835
dbem1dbem3_a,YPR077C,1.287062755479437
dbem1dbem3_a,YPR078C,1.1034448397672936
dbem1dbem3_a,MRL1,1.5422714064024594
dbem1dbem3_a,TEF1,0.5399296350672832
dbem1dbem3_a,GRS2,1.2425624360686847
dbem1dbem3_a,DIB1,1.1000355565552709
dbem1dbem3_a,MDM36,0.8039958495475129
dbem1dbem3_a,YPR084W,0.7368259372204115
dbem1dbem3_a,ASA1,-0.824266731115607
dbem1dbem3_a,SUA7,0.896822230856195
dbem1dbem3_a,VPS69,1.4667140754070278
dbem1dbem3_a,SRP54,0.1640735949227298
dbem1dbem3_a,YPR089W,1.2428536784025146
dbem1dbem3_a,NVJ2,0.8412276626977525
dbem1dbem3_a,YPR092W,1.2369747278800278
dbem1dbem3_a,ASR1,1.4268998236640285
dbem1dbem3_a,RDS3,-0.07063881184399899
dbem1dbem3_a,SYT1,0.7265661192773776
dbem1dbem3_a,YPR096C,0.7478512397361028
dbem1dbem3_a,YPR097W,1.3049101970922725
dbem1dbem3_a,YPR098C,0.6968594443529527
dbem1dbem3_a,YPR099C,1.3403389943977126
dbem1dbem3_a,MRPL51,1.2899194059721892
dbem1dbem3_a,SNT309,0.843199358162353
dbem1dbem3_a,RPL11A,
dbem1dbem3_a,PRE2,0.5565623682686752
dbem1dbem3_a,FHL1,0.5419681935851701
dbem1dbem3_a,COG4,0.4912942145412565
dbem1dbem3_a,ISR1,0.972083707520935
dbem1dbem3_a,YTH1,1.2422078748752858
dbem1dbem3_a,RPN7,0.17799558999769202
dbem1dbem3_a,YPR108W-A,1.6007898823350346
dbem1dbem3_a,GLD1,0.9874734086102754
dbem1dbem3_a,RPC40,0.5887834202954667
dbem1dbem3_a,DBF20,1.383649997417404
dbem1dbem3_a,MRD1,0.7621988493810042
dbem1dbem3_a,PIS1,1.1452772379250997
dbem1dbem3_a,YPR114W,1.069409336248164
dbem1dbem3_a,RGC1,1.0768342758394425
dbem1dbem3_a,RRG8,1.2741270308200343
dbem1dbem3_a,YPR117W,1.0289151740992735
dbem1dbem3_a,MRI1,0.6568728041654118
dbem1dbem3_a,CLB2,0.7757000527481782
dbem1dbem3_a,CLB5,1.369437791885818
dbem1dbem3_a,THI22,1.3580009021874466
dbem1dbem3_a,AXL1,0.8456510407002584
dbem1dbem3_a,YPR123C,1.4266621218937978
dbem1dbem3_a,CTR1,1.326311081756925
dbem1dbem3_a,YLH47,1.4074034326379832
dbem1dbem3_a,YPR126C,0.9731663089703214
dbem1dbem3_a,YPR127W,1.034767402827852
dbem1dbem3_a,ANT1,1.3859017715472015
dbem1dbem3_a,SCD6,0.07063881184399898
dbem1dbem3_a,YPR130C,0.33253730035831924
dbem1dbem3_a,NAT3,0.9404514251893115
dbem1dbem3_a,RPS23B,
dbem1dbem3_a,SPN1,-0.4847226358618228
dbem1dbem3_a,TOM5,
dbem1dbem3_a,MSS18,0.9253359602776281
dbem1dbem3_a,CTF4,0.09334638717565139
dbem1dbem3_a,YPR136C,0.5811717022000102
dbem1dbem3_a,RRP9,0.2522953526515849
dbem1dbem3_a,MEP3,1.4152898405562526
dbem1dbem3_a,LOA1,0.5903720259359986
dbem1dbem3_a,TAZ1,1.3884635454675727
dbem1dbem3_a,KAR3,0.9401273790653976
dbem1dbem3_a,YPR142C,1.7774629398671338
dbem1dbem3_a,RRP15,0.7837766261290375
dbem1dbem3_a,NOC4,0.6758891621451031
dbem1dbem3_a,ASN1,1.128637402122614
dbem1dbem3_a,YPR145C-A,1.3042564699431005
dbem1dbem3_a,YPR146C,1.5832866886011057
dbem1dbem3_a,YPR147C,1.3017810078651053
dbem1dbem3_a,YPR148C,1.4916238951633964
dbem1dbem3_a,NCE102,1.258276619619079
dbem1dbem3_a,YPR150W,1.386543379000926
dbem1dbem3_a,SUE1,1.3272327362318814
dbem1dbem3_a,URN1,1.20987787701411
dbem1dbem3_a,YPR153W,0.9034764730690021
dbem1dbem3_a,PIN3,0.6910140226588495
dbem1dbem3_a,NCA2,1.2903288528043542
dbem1dbem3_a,TPO3,0.9804146715201842
dbem1dbem3_a,TDA6,1.315786779214017
dbem1dbem3_a,CUR1,1.1163139264873567
dbem1dbem3_a,KRE6,0.40157063212102034
dbem1dbem3_a,YPR159C-A,
dbem1dbem3_a,GPH1,1.3940007303916537
dbem1dbem3_a,YPR160W-A,
dbem1dbem3_a,YPR160C-A,1.1423785715999353
dbem1dbem3_a,SGV1,0.39248877334594545
dbem1dbem3_a,ORC4,0.21980986408804595
dbem1dbem3_a,TIF3,0.6873275597908499
dbem1dbem3_a,MMS1,0.07367036902730072
dbem1dbem3_a,RHO1,
dbem1dbem3_a,MRP2,1.292014479129385
dbem1dbem3_a,MET16,1.172468216441511
dbem1dbem3_a,NUT2,0.9278853882516819
dbem1dbem3_a,JIP5,0.7247551362946301
dbem1dbem3_a,YPR170C,1.5510317174029542
dbem1dbem3_a,YPR169W-A,0.9176131182912585
dbem1dbem3_a,YPR170W-B,0.8663036973922628
dbem1dbem3_a,YPR170W-A,
dbem1dbem3_a,BSP1,0.641298081878186
dbem1dbem3_a,YPR172W,0.5811717022000102
dbem1dbem3_a,VPS4,0.5876626459763463
dbem1dbem3_a,YPR174C,1.450816226168042
dbem1dbem3_a,DPB2,0.8961989550483086
dbem1dbem3_a,BET2,-0.4224147880170731
dbem1dbem3_a,YPR177C,0.9271022566789813
dbem1dbem3_a,PRP4,1.2121689385455445
dbem1dbem3_a,HDA3,1.1623434044000205
dbem1dbem3_a,AOS1,0.1329466596887488
dbem1dbem3_a,SEC23,0.38872359531066314
dbem1dbem3_a,SMX3,
dbem1dbem3_a,DPM1,1.024652270929106
dbem1dbem3_a,GDB1,1.1784564860068287
dbem1dbem3_a,ATG13,1.0192232526954443
dbem1dbem3_a,PZF1,0.7382326969248512
dbem1dbem3_a,RPO26,1.376836587748274
dbem1dbem3_a,MLC2,0.36667851885175695
dbem1dbem3_a,SKI3,0.5158835350315318
dbem1dbem3_a,RPC82,0.5854551691723923
dbem1dbem3_a,QCR2,-0.7837766261290375
dbem1dbem3_a,AQY1,1.727236736667945
dbem1dbem3_a,HPA2,1.056187546809181
dbem1dbem3_a,OPT2,1.223174466852904
dbem1dbem3_a,YPR195C,0.9207157974537945
dbem1dbem3_a,YPR196W,1.3506699807443165
dbem1dbem3_a,YPR197C,1.2091886192218158
dbem1dbem3_a,SGE1,1.1909452499673638
dbem1dbem3_a,ARR1,1.2162523650791748
dbem1dbem3_a,ARR2,1.0002698318246455
dbem1dbem3_a,ARR3,1.3807407034812027
dbem1dbem3_a,YPR202W,0.9001003992465306
dbem1dbem3_a,YPR203W,1.1441448680012885
dbem1dbem3_a,YPR204W,0.7596811390382479
dbem1dbem3_a,YPR204C-A,0.7553511870595411
dbem1dbem3_b,YAL069W,1.4687784515978184
dbem1dbem3_b,YAL068W-A,1.3742405581906008
dbem1dbem3_b,PAU8,1.1432303555250627
dbem1dbem3_b,YAL067W-A,1.0997764539823254
dbem1dbem3_b,SEO1,1.0405326937242962
dbem1dbem3_b,YAL066W,1.1959841551339088
dbem1dbem3_b,YAL065C,1.2298096608914149
dbem1dbem3_b,YAL064W-B,1.3425024191385926
dbem1dbem3_b,TDA8,1.2221646042363408
dbem1dbem3_b,YAL064W,1.1768304471298028
dbem1dbem3_b,YAL063C-A,1.3413105399594758
dbem1dbem3_b,FLO9,1.3911763236098615
dbem1dbem3_b,GDH3,1.4818849559077543
dbem1dbem3_b,BDH2,1.7704899009604775
dbem1dbem3_b,BDH1,1.4726392118352194
dbem1dbem3_b,YAL059C-A,1.4458071037482747
dbem1dbem3_b,ECM1,1.3118433281033262
dbem1dbem3_b,CNE1,1.5960021907406543
dbem1dbem3_b,YAL056C-A,1.7341649285390883
dbem1dbem3_b,GPB2,0.9304483056756414
dbem1dbem3_b,PEX22,1.5645750340535798
dbem1dbem3_b,ACS1,1.433323129305345
dbem1dbem3_b,FLC2,0.3634966475175085
dbem1dbem3_b,OAF1,1.0646326796486933
dbem1dbem3_b,AIM2,1.5901473913297992
dbem1dbem3_b,GEM1,1.193958538233125
dbem1dbem3_b,YAL047W-A,1.0439497031657297
dbem1dbem3_b,SPC72,-0.612637920233719
dbem1dbem3_b,BOL3,1.7294623215213722
dbem1dbem3_b,YAL045C,0.5645750340535796
dbem1dbem3_b,BOL1,1.1934711997970109
dbem1dbem3_b,GCV3,1.0883135621704259
dbem1dbem3_b,PTA1,-0.1094202614370656
dbem1dbem3_b,YAL042C-A,1.4885197165330206
dbem1dbem3_b,ERV46,0.93164728427054
dbem1dbem3_b,CDC24,0.17937673997821937
dbem1dbem3_b,CLN3,0.6490100997584586
dbem1dbem3_b,CYC3,1.3346418547521555
dbem1dbem3_b,CDC19,0.3817795443842416
dbem1dbem3_b,YAL037C-B,-0.3087366910135032
dbem1dbem3_b,YAL037C-A,1.6374613363877712
dbem1dbem3_b,YAL037W,1.002615264384094
dbem1dbem3_b,RBG1,1.0989587953494155
dbem1dbem3_b,FUN12,-1.6437928128919779
dbem1dbem3_b,YAL034C-B,1.5456669421770546
dbem1dbem3_b,MTW1,0.7630025644575323
dbem1dbem3_b,FUN19,1.225556684818559
dbem1dbem3_b,POP5,
dbem1dbem3_b,PRP45,1.0461619250166314
dbem1dbem3_b,YAL031W-A,1.1569351234944925
dbem1dbem3_b,GIP4,0.8736658202663536
dbem1dbem3_b,SNC1,1.6168809919413858
dbem1dbem3_b,MYO4,1.0400761477690914
dbem1dbem3_b,FRT2,1.225556684818559
dbem1dbem3_b,SAW1,1.1360250648549128
dbem1dbem3_b,YAL026C-A,0.5869219609971744
dbem1dbem3_b,DRS2,1.0882091219013195
dbem1dbem3_b,MAK16,-0.03212910781707257
dbem1dbem3_b,LTE1,-0.5451803420627038
dbem1dbem3_b,PMT2,0.8628613955059921
dbem1dbem3_b,FUN26,1.489700640091459
dbem1dbem3_b,CCR4,0.6445491019797195
dbem1dbem3_b,ATS1,1.3619705934120514
dbem1dbem3_b,YAL019W-A,1.6594768229184778
dbem1dbem3_b,FUN30,0.7789635162161588
dbem1dbem3_b,LDS1,0.40265540647321124
dbem1dbem3_b,PSK1,0.9350298204293863
dbem1dbem3_b,YAL016C-B,0.3562071871080222
dbem1dbem3_b,YAL016C-A,0.42974647344667705
dbem1dbem3_b,TPD3,
dbem1dbem3_b,NTG1,1.4434155911269926
dbem1dbem3_b,SYN8,1.307613688240195
dbem1dbem3_b,DEP1,0.009978922133957967
dbem1dbem3_b,CYS3,-0.2293462022617436
dbem1dbem3_b,SWC3,0.8575045382411434
dbem1dbem3_b,MDM10,-0.9458554056522209
dbem1dbem3_b,SPO7,-1.4559836410903475
dbem1dbem3_b,FUN14,1.416433489623441
dbem1dbem3_b,ERP2,1.4833845144342006
dbem1dbem3_b,SSA1,1.259131518951554
dbem1dbem3_b,YAL004W,0.3742405581906007
dbem1dbem3_b,EFB1,-1.9562375434540753
dbem1dbem3_b,VPS8,0.8014914164591084
dbem1dbem3_b,TFC3,-1.0126116351919083
dbem1dbem3_b,NUP60,0.9768995562903616
dbem1dbem3_b,ERP1,1.4051869305204274
dbem1dbem3_b,SWD1,-0.26251244129333656
dbem1dbem3_b,RFA1,-2.2950227793522022
dbem1dbem3_b,SEN34,0.21297683158295938
dbem1dbem3_b,BUD14,1.3091185160866965
dbem1dbem3_b,ADE1,0.15762817598304046
dbem1dbem3_b,KIN3,0.06978818689289933
dbem1dbem3_b,CDC15,-0.4708802882388939
dbem1dbem3_b,YAR019W-A,1.5237094754361493
dbem1dbem3_b,PAU7,1.269801901702823
dbem1dbem3_b,YAR023C,1.5275879719016965
dbem1dbem3_b,UIP3,1.207668189461895
dbem1dbem3_b,YAR028W,1.4369649681248666
dbem1dbem3_b,YAR029W,0.470880288238894
dbem1dbem3_b,YAR030C,0.3562071871080222
dbem1dbem3_b,PRM9,1.0513298923667058
dbem1dbem3_b,MST28,1.2311608662282487
dbem1dbem3_b,YAT1,1.6076941161084781
dbem1dbem3_b,YAR035C-A,1.1945895861848164
dbem1dbem3_b,SWH1,0.6766850458694281
dbem1dbem3_b,YAR047C,
dbem1dbem3_b,FLO1,1.6949066016394885
dbem1dbem3_b,YAR053W,-0.18329466245493836
dbem1dbem3_b,YAR060C,0.9401769131524775
dbem1dbem3_b,YAR064W,0.9307611432955597
dbem1dbem3_b,YAR066W,0.2252184825408903
dbem1dbem3_b,YAR068W,1.0556107817685043
dbem1dbem3_b,YAR069C,1.1859922977433364
dbem1dbem3_b,YAR070C,1.0215653323558669
dbem1dbem3_b,PHO11,0.8270874753469161
dbem1dbem3_b,IMD1,0.5375215066792663
dbem1dbem3_b,YAR075W,0.6388750878773894
dbem1dbem3_b,YBL113C,0.9038522741466548
dbem1dbem3_b,YBL113W-A,0.8972734163946333
dbem1dbem3_b,YBL112C,0.898082705290028
dbem1dbem3_b,YBL111C,1.1501531592103285
dbem1dbem3_b,YBL109W,1.3061250514050837
dbem1dbem3_b,PAU9,0.8472429348229469
dbem1dbem3_b,YBL108W,1.5327547284545338
dbem1dbem3_b,YBL107W-A,
dbem1dbem3_b,MIX23,0.992348766719276
dbem1dbem3_b,SRO77,1.382181750198284
dbem1dbem3_b,PKC1,0.8359480110930689
dbem1dbem3_b,SEA4,1.436349520934697
dbem1dbem3_b,RTG3,0.6989490184766004
dbem1dbem3_b,SFT2,1.1247388964528264
dbem1dbem3_b,ECM21,1.5019743537274814
dbem1dbem3_b,YBL100W-C,1.1879453579273431
dbem1dbem3_b,YBL100C,-0.3562071871080222
dbem1dbem3_b,ATP1,0.9022851684249278
dbem1dbem3_b,BNA4,1.2307147738891524
dbem1dbem3_b,BRN1,0.5970425668696263
dbem1dbem3_b,YBL096C,1.377772519463889
dbem1dbem3_b,MRX3,1.1651016708267778
dbem1dbem3_b,YBL094C,0.7647203321038508
dbem1dbem3_b,ROX3,1.2153125248245866
dbem1dbem3_b,RPL32,-0.7124143742160444
dbem1dbem3_b,SCS22,1.1899543454052515
dbem1dbem3_b,MAP2,1.2637345544552017
dbem1dbem3_b,MRP21,1.2712474676134484
dbem1dbem3_b,AVT5,1.2183467690795153
dbem1dbem3_b,TEL1,0.8382078115628439
dbem1dbem3_b,RPL23A,1.2950227793522024
dbem1dbem3_b,YBL086C,-0.7124143742160444
dbem1dbem3_b,BOI1,0.21077486934312303
dbem1dbem3_b,CDC27,0.5913932061032525
dbem1dbem3_b,YBL083C,0.5645750340535796
dbem1dbem3_b,ALG3,0.8760672187593216
dbem1dbem3_b,YBL081W,1.4964526455151133
dbem1dbem3_b,PET112,1.087086961303355
dbem1dbem3_b,NUP170,0.38895063850378164
dbem1dbem3_b,ATG8,-0.7729428809991371
dbem1dbem3_b,YBL077W,1.0260257303469746
dbem1dbem3_b,ILS1,0.3013823830747389
dbem1dbem3_b,SSA3,1.0552728019191828
dbem1dbem3_b,AAR2,0.9020929491062962
dbem1dbem3_b,YBL073W,1.428030617620993
dbem1dbem3_b,RPS8A,-0.5645750340535797
dbem1dbem3_b,YBL071C-B,
dbem1dbem3_b,KTI11,-0.5645750340535797
dbem1dbem3_b,YBL071C,1.448370193063298
dbem1dbem3_b,YBL070C,0.470880288238894
dbem1dbem3_b,AST1,1.0630857985412163
dbem1dbem3_b,YBL068W-A,1.3438234952963732
dbem1dbem3_b,PRS4,1.5463735630243352
dbem1dbem3_b,UBP13,0.6781417874108163
dbem1dbem3_b,SEF1,1.2611340810328477
dbem1dbem3_b,YBL065W,1.4301541675119869
dbem1dbem3_b,PRX1,1.029188191664814
dbem1dbem3_b,KIP1,1.2440660897541922
dbem1dbem3_b,YBL062W,1.4853572552151812
dbem1dbem3_b,SKT5,0.7768657881584307
dbem1dbem3_b,YEL1,0.8602537143785091
dbem1dbem3_b,CMC2,-0.16365284454327722
dbem1dbem3_b,YBL059W,1.2400023461177405
dbem1dbem3_b,SHP1,1.1354556483508158
dbem1dbem3_b,PTH2,1.4732430434004629
dbem1dbem3_b,PTC3,1.1146731011308717
dbem1dbem3_b,YBL055C,1.4540504789020943
dbem1dbem3_b,TOD6,0.8791723541423175
dbem1dbem3_b,YBL053W,0.6233703238737635
dbem1dbem3_b,SAS3,0.9019214495744627
dbem1dbem3_b,PIN4,0.9539484601931948
dbem1dbem3_b,SEC17,-0.03672264313788402
dbem1dbem3_b,MOH1,0.8007279363864703
dbem1dbem3_b,RRT1,1.364300241648996
dbem1dbem3_b,EDE1,0.3562071871080222
